episode,episode_reward,episode_length,loss,found_sources,total_sources,found_source_ratio,success,partial_success,battery,collision,concentration,distance,failure_done,found_bonus,found_source_stay,success_done
190,-13.613149,688,0.714343,2,4,0.500000,0,1,-0.000291,-0.043605,0.016952,0.000271,-0.007267,0.014535,-0.000382,0.000000
191,-4.832605,687,0.465390,1,3,0.333333,0,1,-0.000291,-0.008370,0.001920,0.000307,-0.007278,0.007278,-0.000600,0.000000
192,60.809133,686,1.287709,3,4,0.750000,0,1,-0.000292,0.000000,0.075653,0.001000,-0.007289,0.021866,-0.002296,0.000000
193,-49.040723,685,1.920183,1,6,0.166667,0,1,-0.000292,-0.075912,0.005890,-0.001114,-0.007299,0.007299,-0.000164,0.000000
194,0.727442,684,0.615044,1,4,0.250000,0,1,-0.000292,-0.020833,0.033363,0.000339,-0.007310,0.007310,-0.011513,0.000000
195,118.045617,410,70.689252,1,1,1.000000,1,1,-0.000293,-0.018902,0.001721,0.000513,0.000000,0.012195,0.000000,0.292683
196,30.877354,688,1.609157,6,7,0.857143,0,1,-0.000291,-0.002180,0.023850,0.001663,-0.007267,0.043605,-0.014499,0.000000
197,133.983398,9,3183.966110,3,3,1.000000,1,1,-0.000307,-0.222222,0.029065,0.088841,0.000000,1.666667,-0.008333,13.333333
198,148.112873,475,62.167068,4,4,1.000000,1,1,-0.000296,-0.005789,0.025715,0.004477,0.000000,0.042105,-0.007026,0.252632
199,3.331301,686,1.901107,3,7,0.428571,0,1,-0.000292,-0.085277,0.077638,-0.001354,-0.007289,0.021866,-0.000437,0.000000
200,-274.599430,685,10.741026,2,7,0.285714,0,1,-0.000292,-0.428102,0.023870,-0.000366,-0.007299,0.014599,-0.003285,0.000000
201,-16.836599,689,0.811773,1,3,0.333333,0,1,-0.000290,-0.041001,0.018243,-0.000844,-0.007257,0.007257,-0.000544,0.000000
202,-7.806783,685,0.162321,0,1,0.000000,0,0,-0.000292,-0.002920,0.001760,-0.002646,-0.007299,0.000000,0.000000,0.000000
203,-246.567715,682,7.826358,4,7,0.571429,0,1,-0.000293,-0.429619,0.047361,0.001770,-0.007331,0.029326,-0.002749,0.000000
204,-22.627488,685,2.291691,4,6,0.666667,0,1,-0.000292,-0.066423,0.011234,0.001372,-0.007299,0.029197,-0.000821,0.000000
205,-7.252882,686,0.222980,0,1,0.000000,0,0,-0.000292,-0.002915,0.001456,-0.001533,-0.007289,0.000000,0.000000,0.000000
206,-68.798199,683,1.227495,1,6,0.166667,0,1,-0.000293,-0.103953,0.004492,-0.000755,-0.007321,0.007321,-0.000220,0.000000
207,124.110936,3,5883.553253,1,1,1.000000,1,1,-0.000324,-0.333333,0.006864,0.030439,0.000000,1.666667,0.000000,40.000000
208,-0.212380,684,0.332424,1,3,0.333333,0,1,-0.000292,0.000000,0.001638,-0.001602,-0.007310,0.007310,-0.000055,0.000000
209,31.094665,685,2.137943,4,5,0.800000,0,1,-0.000292,-0.038686,0.064693,0.001614,-0.007299,0.029197,-0.003832,0.000000
210,-26.188588,686,3.692106,7,8,0.875000,0,1,-0.000292,-0.093294,0.023784,0.001178,-0.007289,0.051020,-0.013284,0.000000
211,120.693052,151,192.329569,1,1,1.000000,1,1,-0.000295,-0.019868,0.002364,-0.010725,0.000000,0.033113,0.000000,0.794702
212,-63.990153,685,1.841227,2,4,0.500000,0,1,-0.000292,-0.121898,0.023567,-0.001490,-0.007299,0.014599,-0.000602,0.000000
213,-83.524723,683,1.940950,2,6,0.333333,0,1,-0.000293,-0.128843,0.002938,-0.000504,-0.007321,0.014641,-0.002910,0.000000
214,121.555784,463,62.325989,1,1,1.000000,1,1,-0.000298,-0.007559,0.001803,-0.001385,0.000000,0.010799,0.000000,0.259179
215,-1.430839,682,0.774380,2,3,0.666667,0,1,-0.000293,-0.014663,0.008128,0.000697,-0.007331,0.014663,-0.003299,0.000000
216,13.606613,683,1.158663,4,6,0.666667,0,1,-0.000293,-0.017936,0.016909,0.000871,-0.007321,0.029283,-0.001592,0.000000
217,-20.816647,681,1.103105,2,3,0.666667,0,1,-0.000294,-0.034141,0.005947,0.002748,-0.007342,0.014684,-0.012170,0.000000
218,-1.161895,680,1.301879,2,6,0.333333,0,1,-0.000294,-0.049632,0.040478,0.000607,-0.007353,0.014706,-0.000221,0.000000
219,129.729454,518,57.528475,3,3,1.000000,1,1,-0.000297,-0.013031,0.004432,0.003861,0.000000,0.028958,-0.005140,0.231660
220,-18.293645,682,0.662453,1,3,0.333333,0,1,-0.000293,-0.025660,0.004273,0.000520,-0.007331,0.007331,-0.005663,0.000000
221,16.120669,682,1.115274,3,6,0.500000,0,1,-0.000293,-0.016129,0.026370,-0.000588,-0.007331,0.021994,-0.000385,0.000000
222,-61.533876,683,1.257854,0,2,0.000000,0,0,-0.000293,-0.083089,0.001942,-0.001333,-0.007321,0.000000,0.000000,0.000000
223,32.326965,684,1.026313,3,7,0.428571,0,1,-0.000292,-0.001462,0.042326,0.001171,-0.007310,0.021930,-0.009101,0.000000
224,-59.559536,685,1.506519,1,6,0.166667,0,1,-0.000292,-0.093796,0.010726,-0.001342,-0.007299,0.007299,-0.002245,0.000000
225,-26.037832,317,98.235441,3,3,1.000000,1,1,-0.000293,-0.511830,0.002016,0.002574,0.000000,0.047319,-0.000473,0.378549
226,17.609300,680,0.623570,3,4,0.750000,0,1,-0.000294,-0.002941,0.016424,-0.000896,-0.007353,0.022059,-0.001103,0.000000
227,52.914463,684,1.622758,5,7,0.714286,0,1,-0.000292,0.000000,0.053076,0.001916,-0.007310,0.036550,-0.006579,0.000000
228,0.035623,684,1.938511,4,7,0.571429,0,1,-0.000292,-0.068713,0.047693,0.000586,-0.007310,0.029240,-0.001151,0.000000
229,40.151145,681,0.875243,3,6,0.500000,0,1,-0.000294,0.000000,0.043560,0.001284,-0.007342,0.022026,-0.000275,0.000000
230,-7.049981,684,1.032835,2,3,0.666667,0,1,-0.000292,-0.023392,0.005268,0.001238,-0.007310,0.014620,-0.000439,0.000000
231,31.589001,685,1.644365,5,8,0.625000,0,1,-0.000292,0.000000,0.030343,0.001101,-0.007299,0.036496,-0.014234,0.000000
232,1.105832,688,0.435402,1,3,0.333333,0,1,-0.000291,-0.008358,0.011014,-0.000485,-0.007267,0.007267,-0.000273,0.000000
233,46.387236,684,2.113844,6,8,0.750000,0,1,-0.000292,0.000000,0.037381,0.001526,-0.007310,0.043860,-0.007346,0.000000
234,17.846964,684,1.985686,5,8,0.625000,0,1,-0.000292,-0.049708,0.047244,0.000650,-0.007310,0.036550,-0.001042,0.000000
235,-18.070677,689,2.560036,6,8,0.750000,0,1,-0.000290,-0.067126,0.009278,0.001940,-0.007257,0.043541,-0.006313,0.000000
236,-121.877951,685,2.906787,0,1,0.000000,0,0,-0.000292,-0.173358,0.002704,0.000321,-0.007299,0.000000,0.000000,0.000000
237,119.542845,627,48.534898,3,3,1.000000,1,1,-0.000298,-0.051435,0.032427,0.004163,0.000000,0.023923,-0.009510,0.191388
238,64.146648,400,76.637310,4,4,1.000000,1,1,-0.000296,-0.198125,0.007832,0.002924,0.000000,0.050000,-0.001969,0.300000
239,-88.485163,686,3.412920,4,7,0.571429,0,1,-0.000292,-0.161443,0.012357,0.000711,-0.007289,0.029155,-0.002187,0.000000
240,120.855883,12,2319.802521,1,1,1.000000,1,1,-0.000299,-0.395833,0.008109,0.042680,0.000000,0.416667,0.000000,10.000000
241,128.933489,207,140.839476,2,2,1.000000,1,1,-0.000295,-0.003623,0.001294,-0.001985,0.000000,0.048309,-0.000543,0.579710
242,6.935307,683,2.062733,6,7,0.857143,0,1,-0.000293,-0.024890,0.011627,0.000394,-0.007321,0.043924,-0.013287,0.000000
243,12.385280,686,2.046671,2,4,0.500000,0,1,-0.000292,-0.037901,0.052533,0.001564,-0.007289,0.014577,-0.005138,0.000000
244,10.384865,688,1.564738,3,5,0.600000,0,1,-0.000291,-0.027253,0.028881,0.000694,-0.007267,0.021802,-0.001472,0.000000
245,138.124633,401,73.290484,3,3,1.000000,1,1,-0.000295,0.000000,0.007487,0.001441,0.000000,0.037406,-0.000842,0.299252
246,5.409734,687,4.365031,5,6,0.833333,0,1,-0.000291,-0.149563,0.130150,0.001851,-0.007278,0.036390,-0.003384,0.000000
247,-17.124992,686,0.830156,0,2,0.000000,0,0,-0.000292,-0.027332,0.011819,-0.001871,-0.007289,0.000000,0.000000,0.000000
248,-8.488701,688,1.125582,0,5,0.000000,0,0,-0.000291,-0.043605,0.037890,0.000935,-0.007267,0.000000,0.000000,0.000000
249,18.009810,688,1.511899,4,5,0.800000,0,1,-0.000291,-0.003634,0.010711,0.000695,-0.007267,0.029070,-0.003107,0.000000
250,-24.327629,688,2.326891,5,8,0.625000,0,1,-0.000291,-0.067587,0.018430,0.000661,-0.007267,0.036337,-0.015643,0.000000
251,-33.726607,687,0.926925,1,2,0.500000,0,1,-0.000291,-0.050582,0.002996,-0.000506,-0.007278,0.007278,-0.000710,0.000000
252,-25.595587,688,2.172424,4,5,0.800000,0,1,-0.000291,-0.062500,0.012393,0.003111,-0.007267,0.029070,-0.011719,0.000000
253,-48.502724,687,2.395891,3,4,0.750000,0,1,-0.000291,-0.092067,0.010809,-0.001424,-0.007278,0.021834,-0.002183,0.000000
254,125.132325,3,5879.267242,1,1,1.000000,1,1,-0.000298,0.000000,0.030557,0.013850,0.000000,1.666667,0.000000,40.000000
255,8.895199,685,1.269123,3,4,0.750000,0,1,-0.000292,-0.019708,0.019692,0.001049,-0.007299,0.021898,-0.002354,0.000000
256,136.001425,89,329.892538,3,3,1.000000,1,1,-0.000298,0.000000,0.011188,0.001205,0.000000,0.168539,-0.000843,1.348315
257,39.210991,687,2.037867,6,7,0.857143,0,1,-0.000291,-0.001092,0.032860,0.000835,-0.007278,0.043668,-0.011627,0.000000
258,92.948592,599,50.024147,2,2,1.000000,1,1,-0.000297,-0.067195,0.006047,-0.000222,0.000000,0.016694,-0.000188,0.200334
259,-8.402539,683,1.497159,3,5,0.600000,0,1,-0.000293,-0.047218,0.022596,0.002583,-0.007321,0.021962,-0.004612,0.000000
260,-16.745877,685,1.080339,2,3,0.666667,0,1,-0.000292,-0.036861,0.005886,-0.000260,-0.007299,0.014599,-0.000219,0.000000
261,145.567888,352,85.021057,3,3,1.000000,1,1,-0.000296,-0.023438,0.049704,0.004798,0.000000,0.042614,-0.000746,0.340909
262,25.764063,685,1.690513,6,7,0.857143,0,1,-0.000292,0.000000,0.004517,0.000394,-0.007299,0.043796,-0.003504,0.000000
263,32.672605,685,1.397639,5,6,0.833333,0,1,-0.000292,-0.011314,0.032079,0.001475,-0.007299,0.036496,-0.003449,0.000000
264,114.198344,214,136.803950,1,1,1.000000,1,1,-0.000295,-0.066589,0.019891,-0.003482,0.000000,0.023364,0.000000,0.560748
265,1.488528,687,2.067641,5,6,0.833333,0,1,-0.000291,-0.040757,0.015003,0.000574,-0.007278,0.036390,-0.001474,0.000000
266,165.473388,585,52.411342,6,6,1.000000,1,1,-0.000299,0.000000,0.028769,0.001955,0.000000,0.051282,-0.003974,0.205128
267,-215.118920,689,9.835830,3,4,0.750000,0,1,-0.000290,-0.330914,0.005658,0.000284,-0.007257,0.021771,-0.001470,0.000000
268,-91.676255,689,3.294502,1,2,0.500000,0,1,-0.000290,-0.160740,0.028898,0.001198,-0.007257,0.007257,-0.002123,0.000000
269,-92.612582,690,2.769323,0,1,0.000000,0,0,-0.000290,-0.130072,0.004334,-0.000947,-0.007246,0.000000,0.000000,0.000000
270,-28.268625,690,2.180255,4,5,0.800000,0,1,-0.000290,-0.081159,0.021228,0.001317,-0.007246,0.028986,-0.003804,0.000000
271,-58.341874,690,1.047942,0,1,0.000000,0,0,-0.000290,-0.080072,0.001770,0.001285,-0.007246,0.000000,0.000000,0.000000
272,48.123348,691,1.804081,4,8,0.500000,0,1,-0.000289,-0.012301,0.061045,0.000512,-0.007236,0.028944,-0.001031,0.000000
273,7.588775,690,1.332110,4,7,0.571429,0,1,-0.000290,-0.011594,0.003594,0.001136,-0.007246,0.028986,-0.003587,0.000000
274,-101.871563,691,3.042048,0,2,0.000000,0,0,-0.000289,-0.151954,0.013414,-0.001361,-0.007236,0.000000,0.000000,0.000000
275,44.434616,691,2.246142,7,8,0.875000,0,1,-0.000289,0.000000,0.030811,0.002199,-0.007236,0.050651,-0.011831,0.000000
276,148.008384,77,392.580139,4,4,1.000000,1,1,-0.000302,0.000000,0.098628,0.015906,0.000000,0.259740,-0.010227,1.558442
277,140.619235,522,61.037294,6,6,1.000000,1,1,-0.000296,-0.028736,0.010975,0.000732,0.000000,0.057471,-0.000647,0.229885
278,-64.675148,691,2.575581,4,6,0.666667,0,1,-0.000289,-0.121925,0.011937,0.000400,-0.007236,0.028944,-0.005427,0.000000
279,-10.191331,690,2.116204,4,6,0.666667,0,1,-0.000290,-0.051449,0.015645,0.001161,-0.007246,0.028986,-0.001576,0.000000
280,27.308118,690,1.800391,6,7,0.857143,0,1,-0.000290,0.000000,0.004279,0.001258,-0.007246,0.043478,-0.001902,0.000000
281,70.350542,168,181.436972,3,3,1.000000,1,1,-0.000295,-0.382440,0.001931,-0.003567,0.000000,0.089286,-0.000446,0.714286
282,98.587961,78,366.975880,1,1,1.000000,1,1,-0.000301,-0.339744,0.006536,-0.005107,0.000000,0.064103,0.000000,1.538462
283,124.119503,456,63.969665,1,1,1.000000,1,1,-0.000299,-0.007675,0.006025,0.000018,0.000000,0.010965,0.000000,0.263158
284,18.142009,691,2.373699,6,8,0.750000,0,1,-0.000289,-0.044863,0.036448,0.002198,-0.007236,0.043415,-0.003419,0.000000
285,91.317439,436,66.827271,1,1,1.000000,1,1,-0.000297,-0.076835,0.000737,-0.000859,0.000000,0.011468,0.000000,0.275229
286,-9.433932,690,1.753529,3,5,0.600000,0,1,-0.000290,-0.029710,0.006494,-0.000365,-0.007246,0.021739,-0.004293,0.000000
287,170.234023,456,67.218885,6,6,1.000000,1,1,-0.000298,0.000000,0.042381,0.005579,0.000000,0.065789,-0.003289,0.263158
288,-66.387044,690,3.843265,4,6,0.666667,0,1,-0.000290,-0.121739,0.006140,-0.001139,-0.007246,0.028986,-0.000924,0.000000
289,114.399921,518,57.618290,6,6,1.000000,1,1,-0.000301,-0.076737,0.013356,0.001833,0.000000,0.057915,-0.006877,0.231660
290,-8.105259,691,1.058422,2,3,0.666667,0,1,-0.000289,-0.024240,0.005843,0.001783,-0.007236,0.014472,-0.002062,0.000000
291,71.857809,514,59.898160,6,6,1.000000,1,1,-0.000299,-0.163911,0.014488,0.003457,0.000000,0.058366,-0.005764,0.233463
292,122.333879,377,75.627270,2,2,1.000000,1,1,-0.000297,-0.034483,0.015460,-0.000816,0.000000,0.026525,-0.000199,0.318302
293,-77.068879,691,4.592916,5,6,0.833333,0,1,-0.000289,-0.151954,0.013144,0.000848,-0.007236,0.036179,-0.002225,0.000000
294,-96.599838,690,3.101819,2,3,0.666667,0,1,-0.000290,-0.214493,0.070171,-0.001711,-0.007246,0.014493,-0.000924,0.000000
295,26.734202,690,1.360490,2,3,0.666667,0,1,-0.000290,0.000000,0.032650,-0.000100,-0.007246,0.014493,-0.000761,0.000000
296,145.005630,415,73.027008,6,6,1.000000,1,1,-0.000300,-0.048193,0.043003,0.002763,0.000000,0.072289,-0.009307,0.289157
297,140.306526,467,64.364294,4,4,1.000000,1,1,-0.000301,-0.018737,0.019623,0.001355,0.000000,0.042827,-0.001285,0.256959
298,70.733655,155,189.782832,1,1,1.000000,1,1,-0.000295,-0.361290,0.009190,0.002289,0.000000,0.032258,0.000000,0.774194
299,138.956218,319,91.735199,3,3,1.000000,1,1,-0.000301,0.000000,0.013234,0.000526,0.000000,0.047022,-0.001058,0.376176
300,-20.556233,690,3.365017,6,7,0.857143,0,1,-0.000290,-0.078623,0.014877,0.001219,-0.007246,0.043478,-0.003207,0.000000
301,16.869772,690,0.967177,2,4,0.500000,0,1,-0.000290,0.000000,0.020429,-0.000491,-0.007246,0.014493,-0.002446,0.000000
302,128.711657,10,2875.497574,2,2,1.000000,1,1,-0.000302,-0.300000,0.055193,0.123775,0.000000,1.000000,-0.007500,12.000000
303,128.722015,115,253.642323,6,6,1.000000,1,1,-0.000302,-0.210870,0.020306,0.007796,0.000000,0.260870,-0.001957,1.043478
304,136.229794,12,2278.408073,3,3,1.000000,1,1,-0.000289,0.000000,0.081050,0.062347,0.000000,1.250000,-0.040625,10.000000
305,1.633577,690,2.333175,4,5,0.800000,0,1,-0.000290,-0.026812,0.010216,-0.000421,-0.007246,0.028986,-0.002065,0.000000
306,-37.388042,691,2.634828,3,4,0.750000,0,1,-0.000289,-0.064761,0.020108,0.000133,-0.007236,0.021708,-0.023770,0.000000
307,109.593123,366,81.710430,6,6,1.000000,1,1,-0.000301,-0.121585,0.011029,0.004144,0.000000,0.081967,-0.003689,0.327869
308,133.002351,36,827.891724,3,3,1.000000,1,1,-0.000299,-0.083333,0.042042,-0.011816,0.000000,0.416667,-0.002083,3.333333
309,137.390952,374,77.951061,3,3,1.000000,1,1,-0.000299,0.000000,0.008075,-0.000181,0.000000,0.040107,-0.001203,0.320856
310,156.981866,364,80.266458,7,7,1.000000,1,1,-0.000301,0.000000,0.006493,0.004816,0.000000,0.096154,-0.005563,0.329670
311,-68.852090,690,3.756603,4,6,0.666667,0,1,-0.000290,-0.137319,0.019982,0.001048,-0.007246,0.028986,-0.004946,0.000000
312,-9.945885,690,1.650717,2,3,0.666667,0,1,-0.000290,-0.030435,0.014816,-0.000045,-0.007246,0.014493,-0.005707,0.000000
313,122.650355,278,102.529497,2,2,1.000000,1,1,-0.000299,-0.059353,0.029646,0.004917,0.000000,0.035971,-0.001349,0.431655
314,133.365625,208,138.312533,4,4,1.000000,1,1,-0.000300,-0.042067,0.017833,0.004717,0.000000,0.096154,-0.012079,0.576923
315,-80.615092,689,5.763597,5,7,0.714286,0,1,-0.000290,-0.155660,0.011774,0.001629,-0.007257,0.036284,-0.003483,0.000000
316,137.858382,381,76.961291,6,6,1.000000,1,1,-0.000301,-0.045276,0.012663,0.005278,0.000000,0.078740,-0.004232,0.314961
317,128.956216,381,76.631431,3,3,1.000000,1,1,-0.000301,-0.059055,0.045710,0.000638,0.000000,0.039370,-0.002854,0.314961
318,132.262268,182,157.248193,5,5,1.000000,1,1,-0.000298,-0.092033,0.019747,0.004451,0.000000,0.137363,-0.001854,0.659341
319,40.049269,689,2.266808,3,5,0.600000,0,1,-0.000290,-0.025762,0.075038,0.001158,-0.007257,0.021771,-0.006531,0.000000
320,152.145083,204,140.144579,6,6,1.000000,1,1,-0.000298,0.000000,0.012338,0.001417,0.000000,0.147059,-0.002941,0.588235
321,120.610423,634,48.484343,5,5,1.000000,1,1,-0.000302,-0.052445,0.019989,0.000322,0.000000,0.039432,-0.006033,0.189274
322,-130.070962,689,6.090857,2,3,0.666667,0,1,-0.000290,-0.202467,0.012695,-0.000316,-0.007257,0.014514,-0.005660,0.000000
323,126.576475,74,380.092766,2,2,1.000000,1,1,-0.000295,-0.067568,0.021295,0.002331,0.000000,0.135135,-0.002027,1.621622
324,131.951222,557,55.043277,8,8,1.000000,1,1,-0.000303,-0.056104,0.010063,0.001979,0.000000,0.071813,-0.005992,0.215440
325,-18.882374,688,3.186361,4,5,0.800000,0,1,-0.000291,-0.077398,0.030178,0.000171,-0.007267,0.029070,-0.001908,0.000000
326,-38.726638,689,1.598850,1,3,0.333333,0,1,-0.000290,-0.089260,0.035714,-0.001990,-0.007257,0.007257,-0.000381,0.000000
327,121.620700,422,68.574629,3,3,1.000000,1,1,-0.000300,-0.040877,0.011070,0.000534,0.000000,0.035545,-0.002133,0.284360
328,97.970747,493,59.178689,3,3,1.000000,1,1,-0.000299,-0.088742,0.014277,0.003914,0.000000,0.030426,-0.004260,0.243408
329,8.246544,689,2.431477,6,8,0.750000,0,1,-0.000290,-0.037010,0.040709,0.000796,-0.007257,0.043541,-0.028520,0.000000
330,141.781535,631,46.295115,3,3,1.000000,1,1,-0.000301,0.000000,0.010397,0.004039,0.000000,0.023772,-0.003387,0.190174
331,142.139008,134,225.518615,6,6,1.000000,1,1,-0.000297,-0.074627,0.011226,0.009511,0.000000,0.223881,-0.004478,0.895522
332,140.313963,538,55.256718,6,6,1.000000,1,1,-0.000300,-0.027881,0.011039,0.001648,0.000000,0.055762,-0.002509,0.223048
333,123.699069,466,62.530476,2,2,1.000000,1,1,-0.000299,-0.062768,0.046974,0.004181,0.000000,0.021459,-0.001609,0.257511
334,123.818180,13,2110.953979,1,1,1.000000,1,1,-0.000301,-0.192308,0.013433,0.088267,0.000000,0.384615,0.000000,9.230769
335,117.828022,521,55.757576,3,3,1.000000,1,1,-0.000300,-0.043186,0.011732,0.000522,0.000000,0.028791,-0.001727,0.230326
336,26.421418,684,2.377690,6,7,0.857143,0,1,-0.000292,0.000000,0.004722,0.000938,-0.007310,0.043860,-0.003289,0.000000
337,64.108374,607,47.599692,1,1,1.000000,1,1,-0.000299,-0.101730,0.001197,0.000516,0.000000,0.008237,0.000000,0.197694
338,16.511753,684,1.888265,4,5,0.800000,0,1,-0.000292,-0.033991,0.040008,0.000543,-0.007310,0.029240,-0.004057,0.000000
339,-20.985131,688,3.462438,5,6,0.833333,0,1,-0.000291,-0.067951,0.008922,0.001492,-0.007267,0.036337,-0.001744,0.000000
340,-39.503609,448,69.421274,3,3,1.000000,1,1,-0.000299,-0.397321,0.007561,0.001129,0.000000,0.033482,-0.000586,0.267857
341,-182.209921,685,10.787884,7,8,0.875000,0,1,-0.000292,-0.347445,0.041973,0.000457,-0.007299,0.051095,-0.004489,0.000000
342,23.234178,685,3.484716,5,6,0.833333,0,1,-0.000292,-0.134307,0.140628,0.003345,-0.007299,0.036496,-0.004653,0.000000
343,-29.430219,645,49.092340,3,3,1.000000,1,1,-0.000300,-0.266667,0.015060,0.000173,0.000000,0.023256,-0.003198,0.186047
344,-2.922808,688,0.335196,0,1,0.000000,0,0,-0.000291,-0.001090,0.004381,0.000019,-0.007267,0.000000,0.000000,0.000000
345,46.881499,687,2.585635,7,8,0.875000,0,1,-0.000291,-0.005822,0.033961,0.001474,-0.007278,0.050946,-0.004749,0.000000
346,-21.307358,682,0.889075,1,2,0.500000,0,1,-0.000293,-0.035557,0.006300,-0.000428,-0.007331,0.007331,-0.001265,0.000000
347,-44.502108,683,2.978931,5,6,0.833333,0,1,-0.000293,-0.101025,0.011447,0.000208,-0.007321,0.036603,-0.004777,0.000000
348,143.654010,524,56.323558,4,4,1.000000,1,1,-0.000298,-0.015267,0.023248,0.000793,0.000000,0.038168,-0.001503,0.229008
349,-17.147977,683,2.153937,4,5,0.800000,0,1,-0.000293,-0.048316,0.011052,0.001524,-0.007321,0.029283,-0.011036,0.000000
350,121.495868,529,55.886922,3,3,1.000000,1,1,-0.000298,-0.028355,0.008194,0.001170,0.000000,0.028355,-0.006238,0.226843
351,-200.762747,690,8.999578,6,8,0.750000,0,1,-0.000290,-0.372826,0.048484,0.002657,-0.007246,0.043478,-0.005217,0.000000
352,-0.537377,691,0.736274,2,3,0.666667,0,1,-0.000289,-0.014834,0.008311,0.000155,-0.007236,0.014472,-0.001357,0.000000
353,96.689396,397,75.421145,2,2,1.000000,1,1,-0.000298,-0.096348,0.013765,-0.000835,0.000000,0.025189,-0.000189,0.302267
354,134.723035,634,47.959034,7,7,1.000000,1,1,-0.000300,-0.042587,0.012824,0.002694,0.000000,0.055205,-0.004614,0.189274
355,12.500177,687,2.416427,6,7,0.857143,0,1,-0.000291,-0.034207,0.018696,0.002192,-0.007278,0.043668,-0.004585,0.000000
356,-47.938223,688,1.571150,1,2,0.500000,0,1,-0.000291,-0.074128,0.005993,-0.000653,-0.007267,0.007267,-0.000600,0.000000
357,119.903361,54,535.356495,1,1,1.000000,1,1,-0.000297,-0.078704,0.000121,-0.015503,0.000000,0.092593,0.000000,2.222222
358,28.258400,687,1.542835,4,8,0.500000,0,1,-0.000291,-0.034571,0.058855,0.000546,-0.007278,0.029112,-0.005240,0.000000
359,-239.256597,689,9.864536,5,8,0.625000,0,1,-0.000290,-0.414006,0.039638,0.000828,-0.007257,0.036284,-0.002449,0.000000
360,116.012625,318,92.599087,2,2,1.000000,1,1,-0.000299,-0.040881,0.003710,0.000914,0.000000,0.031447,-0.007429,0.377358
361,-8.342338,685,1.907490,4,5,0.800000,0,1,-0.000292,-0.035036,0.007389,-0.001046,-0.007299,0.029197,-0.005091,0.000000
362,39.229033,687,1.655120,5,8,0.625000,0,1,-0.000291,0.000000,0.030617,0.000885,-0.007278,0.036390,-0.003221,0.000000
363,123.937487,6,4096.024628,1,1,1.000000,1,1,-0.000315,-0.166667,0.011101,-0.021205,0.000000,0.833333,0.000000,20.000000
364,162.831400,152,194.672525,7,7,1.000000,1,1,-0.000297,0.000000,0.043397,0.013603,0.000000,0.230263,-0.005181,0.789474
365,-53.970825,686,3.024683,4,5,0.800000,0,1,-0.000292,-0.114431,0.016432,-0.000774,-0.007289,0.029155,-0.001476,0.000000
366,-12.975561,687,1.844747,2,3,0.666667,0,1,-0.000291,-0.061499,0.038027,0.000546,-0.007278,0.014556,-0.002948,0.000000
367,141.419755,476,64.952567,8,8,1.000000,1,1,-0.000301,-0.061975,0.025488,0.003504,0.000000,0.084034,-0.005751,0.252101
368,35.378843,689,2.453762,3,5,0.600000,0,1,-0.000290,-0.049710,0.093902,0.000498,-0.007257,0.021771,-0.007565,0.000000
369,3.999442,688,2.506029,6,7,0.857143,0,1,-0.000291,-0.075218,0.048916,-0.000824,-0.007267,0.043605,-0.003107,0.000000
370,138.903736,439,71.277502,5,5,1.000000,1,1,-0.000300,-0.017084,0.008089,0.000192,0.000000,0.056948,-0.004784,0.273349
371,3.150782,689,1.586331,4,5,0.800000,0,1,-0.000290,-0.031930,0.015176,0.001752,-0.007257,0.029028,-0.001905,0.000000
372,28.459306,689,1.880091,5,8,0.625000,0,1,-0.000290,-0.030842,0.043385,0.001494,-0.007257,0.036284,-0.001470,0.000000
