episode,episode_reward,episode_length,loss,found_sources,total_sources,found_source_ratio,success,partial_success,battery,collision,concentration,distance,failure_done,found_bonus,found_source_stay,success_done
2418,166.583387,730,40.825762,6,6,1.000000,1,1,-0.000300,-0.005822,0.029706,0.001393,0.000000,0.041096,-0.002260,0.164384
2419,226.497325,797,38.333416,8,8,1.000000,1,1,-0.000303,0.000000,0.096033,0.002620,0.000000,0.050188,-0.014915,0.150565
2420,-50.678928,1000,3.248599,5,6,0.833333,0,1,-0.000298,-0.110500,0.041384,-0.000190,0.000000,0.025000,-0.006075,0.000000
2421,129.431913,11,2642.284195,2,2,1.000000,1,1,-0.000293,-0.068182,0.000000,0.020240,0.000000,0.909091,-0.003409,10.909091
2422,-37.461516,1000,1.509894,2,4,0.500000,0,1,-0.000300,-0.061000,0.013947,0.000416,0.000000,0.010000,-0.000525,0.000000
2423,146.561990,440,66.735313,5,5,1.000000,1,1,-0.000300,-0.000568,0.019914,0.002146,0.000000,0.056818,-0.017642,0.272727
2424,-83.283007,1000,2.030729,0,2,0.000000,0,0,-0.000300,-0.090750,0.008043,-0.000277,0.000000,0.000000,0.000000,0.000000
2425,-168.386545,1000,4.050849,3,5,0.600000,0,1,-0.000297,-0.195750,0.012994,0.000304,0.000000,0.015000,-0.000637,0.000000
2426,132.824693,95,302.817560,2,2,1.000000,1,1,-0.000304,0.000000,0.017514,0.015286,0.000000,0.105263,-0.002763,1.263158
2427,173.716505,706,46.094406,8,8,1.000000,1,1,-0.000299,-0.007082,0.034802,0.002738,0.000000,0.056657,-0.010729,0.169972
2428,-72.169250,1000,2.992956,3,6,0.500000,0,1,-0.000300,-0.109000,0.022904,-0.000173,0.000000,0.015000,-0.000600,0.000000
2429,161.807540,554,52.933998,5,5,1.000000,1,1,-0.000302,-0.000451,0.036772,0.001901,0.000000,0.045126,-0.007581,0.216606
2430,58.930020,640,46.656956,1,1,1.000000,1,1,-0.000299,-0.105859,0.004297,-0.001374,0.000000,0.007812,0.000000,0.187500
2431,14.112698,1000,1.540911,4,5,0.800000,0,1,-0.000302,-0.024250,0.019678,0.001424,0.000000,0.020000,-0.002438,0.000000
2432,144.725404,364,79.666984,4,4,1.000000,1,1,-0.000302,0.000000,0.013984,0.004348,0.000000,0.054945,-0.005048,0.329670
2433,97.047578,916,32.234541,3,3,1.000000,1,1,-0.000301,-0.054312,0.013049,0.001810,0.000000,0.016376,-0.001678,0.131004
2434,124.164238,440,66.178527,3,3,1.000000,1,1,-0.000304,-0.032386,0.010188,0.000261,0.000000,0.034091,-0.002386,0.272727
2435,19.289857,1000,2.173854,4,6,0.666667,0,1,-0.000300,-0.105500,0.121364,0.000976,0.000000,0.020000,-0.017250,0.000000
2436,32.312568,1000,1.892204,6,7,0.857143,0,1,-0.000302,-0.039500,0.046769,0.001120,0.000000,0.030000,-0.005775,0.000000
2437,169.873336,520,57.955262,7,7,1.000000,1,1,-0.000304,-0.001923,0.032871,0.003584,0.000000,0.067308,-0.005625,0.230769
2438,-115.373262,1000,2.659228,1,2,0.500000,0,1,-0.000301,-0.125750,0.007445,-0.001654,0.000000,0.005000,-0.000112,0.000000
2439,101.810037,800,37.716914,4,4,1.000000,1,1,-0.000302,-0.061250,0.014673,0.001439,0.000000,0.025000,-0.002297,0.150000
2440,144.939490,597,51.341970,8,8,1.000000,1,1,-0.000302,-0.055695,0.035775,0.003789,0.000000,0.067002,-0.008794,0.201005
2441,42.166548,823,36.390681,3,3,1.000000,1,1,-0.000299,-0.115128,0.003296,-0.000031,0.000000,0.018226,-0.000638,0.145808
2442,101.716595,518,56.543732,1,1,1.000000,1,1,-0.000305,-0.046815,0.001926,0.000244,0.000000,0.009653,0.000000,0.231660
2443,142.291066,140,206.067558,4,4,1.000000,1,1,-0.000308,0.000000,0.026430,0.002564,0.000000,0.142857,-0.012321,0.857143
2444,77.540044,925,32.883893,6,6,1.000000,1,1,-0.000300,-0.087568,0.012212,0.000929,0.000000,0.032432,-0.003608,0.129730
2445,-47.832048,1000,2.359141,4,6,0.666667,0,1,-0.000303,-0.084500,0.019056,-0.000097,0.000000,0.020000,-0.001988,0.000000
2446,133.999207,92,306.715118,2,2,1.000000,1,1,-0.000301,-0.024457,0.053701,0.016971,0.000000,0.108696,-0.002446,1.304348
2447,130.764542,485,60.304828,4,4,1.000000,1,1,-0.000301,-0.038660,0.015257,0.005821,0.000000,0.041237,-0.001160,0.247423
2448,125.889934,454,66.289608,6,6,1.000000,1,1,-0.000303,-0.082599,0.039118,0.005463,0.000000,0.066079,-0.014785,0.264317
2449,140.292394,520,56.839798,5,5,1.000000,1,1,-0.000300,-0.050481,0.041208,0.002107,0.000000,0.048077,-0.001587,0.230769
2450,157.673383,85,355.929594,7,7,1.000000,1,1,-0.000304,0.000000,0.034183,0.004632,0.000000,0.411765,-0.007059,1.411765
2451,122.872700,9,2954.607422,1,1,1.000000,1,1,-0.000300,-0.277778,0.004213,0.037499,0.000000,0.555556,0.000000,13.333333
2452,-41.385651,1000,2.732457,5,6,0.833333,0,1,-0.000301,-0.071000,0.020606,0.001334,0.000000,0.025000,-0.017025,0.000000
2453,40.403405,461,65.137544,1,1,1.000000,1,1,-0.000301,-0.195770,0.011822,0.000743,0.000000,0.010846,0.000000,0.260304
2454,121.478986,385,74.378075,3,3,1.000000,1,1,-0.000304,-0.031818,0.013996,0.001221,0.000000,0.038961,-0.018214,0.311688
2455,30.504240,1000,1.464887,2,4,0.500000,0,1,-0.000301,-0.013500,0.035991,-0.001048,0.000000,0.010000,-0.000637,0.000000
2456,125.042766,372,78.855483,6,6,1.000000,1,1,-0.000299,-0.084005,0.018018,0.003431,0.000000,0.080645,-0.004234,0.322581
2457,141.257769,349,84.115970,3,3,1.000000,1,1,-0.000308,0.000000,0.016993,0.002749,0.000000,0.042980,-0.001504,0.343840
2458,-104.745203,1000,3.704513,4,6,0.666667,0,1,-0.000299,-0.133000,0.010203,0.001014,0.000000,0.020000,-0.002663,0.000000
2459,118.545473,259,110.304015,2,2,1.000000,1,1,-0.000301,-0.049228,0.007581,-0.000541,0.000000,0.038610,-0.001737,0.463320
2460,83.532234,640,47.968431,5,5,1.000000,1,1,-0.000302,-0.104297,0.009940,0.001310,0.000000,0.039062,-0.002695,0.187500
2461,159.382509,201,146.114497,6,6,1.000000,1,1,-0.000300,-0.073383,0.126634,0.007347,0.000000,0.149254,-0.013619,0.597015
2462,56.873101,749,45.616589,6,6,1.000000,1,1,-0.000300,-0.132176,0.011337,0.001560,0.000000,0.040053,-0.004756,0.160214
2463,107.686454,377,76.281526,1,1,1.000000,1,1,-0.000299,-0.055703,0.007875,0.002202,0.000000,0.013263,0.000000,0.318302
2464,126.908416,370,77.012151,3,3,1.000000,1,1,-0.000303,-0.035811,0.013647,0.002320,0.000000,0.040541,-0.001723,0.324324
2465,129.230600,643,47.184157,7,7,1.000000,1,1,-0.000300,-0.078149,0.043293,0.001379,0.000000,0.054432,-0.006299,0.186625
2466,-98.335352,1000,4.687554,6,8,0.750000,0,1,-0.000298,-0.160750,0.040218,0.000257,0.000000,0.030000,-0.007762,0.000000
2467,161.380571,200,145.248866,8,8,1.000000,1,1,-0.000302,-0.018750,0.028358,0.007722,0.000000,0.200000,-0.010125,0.600000
2468,100.668111,147,191.044565,4,4,1.000000,1,1,-0.000302,-0.323129,0.050414,0.007494,0.000000,0.136054,-0.002041,0.816327
2469,177.412331,109,266.201967,8,8,1.000000,1,1,-0.000308,0.000000,0.163605,0.008834,0.000000,0.366972,-0.012385,1.100917
2470,127.891598,392,74.231775,5,5,1.000000,1,1,-0.000302,-0.060587,0.019097,0.001879,0.000000,0.063776,-0.003731,0.306122
2471,61.590321,850,36.351281,4,4,1.000000,1,1,-0.000299,-0.104118,0.012106,0.002182,0.000000,0.023529,-0.002118,0.141176
2472,210.326399,316,91.317297,8,8,1.000000,1,1,-0.000307,0.000000,0.165749,0.008059,0.000000,0.126582,-0.014241,0.379747
2473,157.189756,311,92.347175,6,6,1.000000,1,1,-0.000306,0.000000,0.032586,0.002896,0.000000,0.096463,-0.012058,0.385852
2474,163.596163,482,60.681458,6,6,1.000000,1,1,-0.000297,-0.026452,0.052484,0.003717,0.000000,0.062241,-0.001245,0.248963
2475,115.355034,152,180.222043,2,2,1.000000,1,1,-0.000300,-0.125000,0.028009,0.002423,0.000000,0.065789,-0.001480,0.789474
2476,130.322387,17,1578.993851,2,2,1.000000,1,1,-0.000301,-0.014706,0.007359,0.031023,0.000000,0.588235,-0.004412,7.058824
2477,129.354267,19,1486.638748,3,3,1.000000,1,1,-0.000301,-0.328947,0.012407,0.029565,0.000000,0.789474,-0.009868,6.315789
2478,30.931118,1000,4.417381,2,3,0.666667,0,1,-0.000305,0.000000,0.023103,0.000533,0.000000,0.010000,-0.002400,0.000000
2479,144.583499,229,120.938395,4,4,1.000000,1,1,-0.000307,0.000000,0.019398,0.006164,0.000000,0.087336,-0.005240,0.524017
2480,138.187244,165,173.376695,4,4,1.000000,1,1,-0.000301,-0.021212,0.011026,0.002455,0.000000,0.121212,-0.002955,0.727273
2481,-328.064601,999,45.734571,4,4,1.000000,1,1,-0.000293,-0.470721,0.003411,0.001171,0.000000,0.020020,-0.002102,0.120120
2482,182.564362,984,34.999095,8,8,1.000000,1,1,-0.000298,-0.041921,0.064728,0.000993,0.000000,0.040650,-0.000572,0.121951
2483,-227.532094,1000,9.388884,0,1,0.000000,0,0,-0.000299,-0.238250,0.011786,-0.000769,0.000000,0.000000,0.000000,0.000000
2484,120.334153,650,45.501409,1,1,1.000000,1,1,-0.000304,-0.014231,0.006448,0.000909,0.000000,0.007692,0.000000,0.184615
2485,-8.044780,1000,2.840056,3,6,0.500000,0,1,-0.000298,-0.030750,0.011738,0.001327,0.000000,0.015000,-0.005062,0.000000
2486,-5.229882,1000,3.290100,3,4,0.750000,0,1,-0.000302,-0.045000,0.030238,-0.001116,0.000000,0.015000,-0.004050,0.000000
2487,121.857548,611,47.900122,3,3,1.000000,1,1,-0.000301,-0.022913,0.008426,0.001072,0.000000,0.024550,-0.007795,0.196399
2488,81.616283,456,64.910328,2,2,1.000000,1,1,-0.000300,-0.112390,0.006492,0.000422,0.000000,0.021930,-0.000329,0.263158
2489,124.687600,56,482.813824,1,1,1.000000,1,1,-0.000308,-0.017857,0.000000,0.012586,0.000000,0.089286,0.000000,2.142857
2490,110.234120,495,59.002000,6,6,1.000000,1,1,-0.000300,-0.129293,0.049743,0.002090,0.000000,0.060606,-0.002576,0.242424
2491,-9.692195,1000,1.702369,2,3,0.666667,0,1,-0.000296,-0.044000,0.025049,0.000043,0.000000,0.010000,-0.000487,0.000000
2492,4.306179,1000,2.317677,5,8,0.625000,0,1,-0.000298,-0.094000,0.073617,0.000475,0.000000,0.025000,-0.000487,0.000000
2493,101.114481,325,89.998798,2,2,1.000000,1,1,-0.000301,-0.097692,0.015180,0.004550,0.000000,0.030769,-0.010615,0.369231
2494,-4.446851,1000,1.695552,2,4,0.500000,0,1,-0.000302,-0.041000,0.028115,-0.000585,0.000000,0.010000,-0.000675,0.000000
2495,39.458054,1000,1.426534,3,4,0.750000,0,1,-0.000304,0.000000,0.025437,0.000900,0.000000,0.015000,-0.001575,0.000000
2496,149.279671,440,69.694521,5,5,1.000000,1,1,-0.000302,-0.086932,0.102685,0.004076,0.000000,0.056818,-0.009801,0.272727
2497,132.685441,568,52.885251,5,5,1.000000,1,1,-0.000299,-0.090669,0.070188,0.001014,0.000000,0.044014,-0.001915,0.211268
2498,31.026053,1000,1.228395,3,4,0.750000,0,1,-0.000303,-0.018500,0.036368,-0.000901,0.000000,0.015000,-0.000637,0.000000
2499,141.241048,277,106.305322,8,8,1.000000,1,1,-0.000300,-0.090253,0.021489,0.009329,0.000000,0.144404,-0.007987,0.433213
2500,128.662977,729,41.770424,7,7,1.000000,1,1,-0.000304,-0.032236,0.026238,0.003662,0.000000,0.048011,-0.033488,0.164609
2501,122.564891,24,1159.635567,1,1,1.000000,1,1,-0.000304,-0.125000,0.012840,0.011000,0.000000,0.208333,0.000000,5.000000
2502,83.720924,616,49.153212,6,6,1.000000,1,1,-0.000299,-0.120130,0.018135,0.001152,0.000000,0.048701,-0.006453,0.194805
2503,127.457078,60,468.157780,2,2,1.000000,1,1,-0.000298,-0.054167,0.010007,0.005825,0.000000,0.166667,-0.003750,2.000000
2504,123.597509,95,295.721752,2,2,1.000000,1,1,-0.000298,-0.073684,0.006661,0.000322,0.000000,0.105263,-0.000395,1.263158
2505,29.045528,514,63.729372,6,6,1.000000,1,1,-0.000297,-0.262160,0.025187,0.003191,0.000000,0.058366,-0.001240,0.233463
2506,-32.459675,1000,2.570034,5,6,0.833333,0,1,-0.000302,-0.068000,0.013463,0.001279,0.000000,0.025000,-0.003900,0.000000
2507,128.026324,637,46.703627,5,5,1.000000,1,1,-0.000299,-0.043564,0.017221,0.001526,0.000000,0.039246,-0.001531,0.188383
2508,147.995382,763,39.370564,7,7,1.000000,1,1,-0.000302,-0.034076,0.030685,0.001148,0.000000,0.045872,-0.006635,0.157274
2509,107.717132,188,149.758282,1,1,1.000000,1,1,-0.000300,-0.091755,0.000601,-0.000476,0.000000,0.026596,0.000000,0.638298
2510,166.681143,776,38.730076,7,7,1.000000,1,1,-0.000303,0.000000,0.027601,0.003558,0.000000,0.045103,-0.015802,0.154639
2511,-33.909704,1000,1.990666,3,4,0.750000,0,1,-0.000302,-0.044000,0.009209,0.001709,0.000000,0.015000,-0.015525,0.000000
2512,44.647239,1000,2.011755,7,8,0.875000,0,1,-0.000302,-0.021250,0.039983,0.000666,0.000000,0.035000,-0.009450,0.000000
2513,-154.407669,1000,6.410215,7,8,0.875000,0,1,-0.000298,-0.230000,0.044166,0.000925,0.000000,0.035000,-0.004200,0.000000
2514,204.585282,504,59.976918,8,8,1.000000,1,1,-0.000302,0.000000,0.094888,0.004964,0.000000,0.079365,-0.011086,0.238095
2515,42.016846,806,39.173816,5,5,1.000000,1,1,-0.000296,-0.149814,0.022173,0.000725,0.000000,0.031017,-0.000558,0.148883
2516,155.901240,678,42.767335,6,6,1.000000,1,1,-0.000302,-0.016593,0.024091,0.004218,0.000000,0.044248,-0.002710,0.176991
2517,-23.486739,1000,2.898786,6,7,0.857143,0,1,-0.000301,-0.094750,0.049599,0.000703,0.000000,0.030000,-0.008737,0.000000
2518,81.707620,785,38.657052,4,4,1.000000,1,1,-0.000299,-0.098089,0.031905,0.000250,0.000000,0.025478,-0.008025,0.152866
2519,-304.215177,1000,9.319028,5,6,0.833333,0,1,-0.000296,-0.308500,0.017213,0.000468,0.000000,0.025000,-0.038100,0.000000
2520,-105.546468,1000,3.036409,5,6,0.833333,0,1,-0.000299,-0.134250,0.015122,-0.000358,0.000000,0.025000,-0.010762,0.000000
2521,-62.997075,1000,2.077958,3,4,0.750000,0,1,-0.000300,-0.094250,0.016334,0.001306,0.000000,0.015000,-0.001087,0.000000
2522,142.549565,43,683.913429,5,5,1.000000,1,1,-0.000300,-0.104651,0.045425,0.012133,0.000000,0.581395,-0.009593,2.790698
2523,172.349969,738,40.303396,7,7,1.000000,1,1,-0.000305,0.000000,0.038209,0.004101,0.000000,0.047425,-0.018496,0.162602
2524,101.947579,729,39.732663,2,2,1.000000,1,1,-0.000301,-0.045953,0.008033,0.000410,0.000000,0.013717,-0.000669,0.164609
2525,101.219347,410,70.776709,1,1,1.000000,1,1,-0.000304,-0.056707,0.000092,-0.001082,0.000000,0.012195,0.000000,0.292683
2526,270.664232,996,30.532853,5,5,1.000000,1,1,-0.000302,-0.034137,0.168885,0.001851,0.000000,0.025100,-0.010128,0.120482
2527,164.560912,236,124.072744,6,6,1.000000,1,1,-0.000302,0.000000,0.067306,0.000892,0.000000,0.127119,-0.006197,0.508475
2528,126.818442,14,2030.932442,2,2,1.000000,1,1,-0.000297,-0.267857,0.008729,0.034849,0.000000,0.714286,-0.002679,8.571429
2529,161.460740,351,84.047494,7,7,1.000000,1,1,-0.000300,-0.001425,0.021802,0.005807,0.000000,0.099715,-0.007479,0.341880
2530,165.606399,777,37.968420,7,7,1.000000,1,1,-0.000303,0.000000,0.023995,0.001590,0.000000,0.045045,-0.011631,0.154440
2531,149.427100,357,82.032228,6,6,1.000000,1,1,-0.000297,-0.056723,0.052538,0.005083,0.000000,0.084034,-0.002206,0.336134
2532,149.779350,391,74.148303,6,6,1.000000,1,1,-0.000297,-0.006394,0.016047,0.004849,0.000000,0.076726,-0.014770,0.306905
2533,124.336334,93,297.150023,1,1,1.000000,1,1,-0.000296,-0.013441,0.000839,0.005762,0.000000,0.053763,0.000000,1.290323
2534,141.247797,498,62.608859,5,5,1.000000,1,1,-0.000302,-0.056727,0.050523,0.001531,0.000000,0.050201,-0.002560,0.240964
2535,158.070647,672,45.147590,7,7,1.000000,1,1,-0.000303,-0.047247,0.055342,0.002916,0.000000,0.052083,-0.006138,0.178571
2536,126.681537,718,41.424444,4,4,1.000000,1,1,-0.000302,-0.048050,0.031474,0.001463,0.000000,0.027855,-0.003134,0.167131
2537,118.960009,333,85.033460,2,2,1.000000,1,1,-0.000305,-0.033033,0.005947,0.003246,0.000000,0.030030,-0.009009,0.360360
2538,136.599087,630,47.032385,5,5,1.000000,1,1,-0.000302,-0.027381,0.016474,0.002278,0.000000,0.039683,-0.004405,0.190476
2539,68.165827,1000,1.764946,3,4,0.750000,0,1,-0.000305,0.000000,0.058351,-0.001017,0.000000,0.015000,-0.003863,0.000000
2540,72.998935,610,50.739418,6,6,1.000000,1,1,-0.000298,-0.135656,0.011444,0.000860,0.000000,0.049180,-0.002582,0.196721
2541,-270.218622,1000,7.567270,0,1,0.000000,0,0,-0.000299,-0.278500,0.008419,0.000161,0.000000,0.000000,0.000000,0.000000
2542,100.875044,900,33.796930,3,3,1.000000,1,1,-0.000298,-0.041111,0.005916,0.000534,0.000000,0.016667,-0.002958,0.133333
2543,136.882095,360,80.642964,4,4,1.000000,1,1,-0.000299,-0.018056,0.024191,0.003523,0.000000,0.055556,-0.018021,0.333333
2544,136.515181,427,67.324100,3,3,1.000000,1,1,-0.000302,0.000000,0.003527,0.001377,0.000000,0.035129,-0.001054,0.281030
2545,-63.275234,1000,2.904529,5,6,0.833333,0,1,-0.000301,-0.111250,0.027561,0.000890,0.000000,0.025000,-0.005175,0.000000
2546,113.662399,434,66.121139,1,1,1.000000,1,1,-0.000300,-0.028226,0.003002,-0.000600,0.000000,0.011521,0.000000,0.276498
2547,119.672529,263,105.918648,1,1,1.000000,1,1,-0.000301,-0.023764,0.002308,0.001501,0.000000,0.019011,0.000000,0.456274
2548,141.051670,599,47.869607,3,3,1.000000,1,1,-0.000306,0.000000,0.019780,0.000958,0.000000,0.025042,-0.010330,0.200334
2549,168.293817,223,131.423003,7,7,1.000000,1,1,-0.000303,0.000000,0.057255,0.008042,0.000000,0.156951,-0.005381,0.538117
2550,136.267875,613,49.128853,8,8,1.000000,1,1,-0.000297,-0.098287,0.058900,0.003417,0.000000,0.065253,-0.002447,0.195759
2551,-31.951951,1000,2.416255,4,5,0.800000,0,1,-0.000300,-0.080750,0.032006,0.000205,0.000000,0.020000,-0.003113,0.000000
2552,159.909274,309,105.936707,7,7,1.000000,1,1,-0.000303,-0.008091,0.027181,0.002562,0.000000,0.113269,-0.005461,0.388350
2553,157.371157,278,104.314155,7,7,1.000000,1,1,-0.000308,0.000000,0.018383,0.008260,0.000000,0.125899,-0.017806,0.431655
2554,148.662132,103,279.440322,3,3,1.000000,1,1,-0.000305,0.000000,0.122116,0.016656,0.000000,0.145631,-0.005825,1.165049
2555,-83.807314,1000,2.693076,2,3,0.666667,0,1,-0.000299,-0.097000,0.005811,-0.000481,0.000000,0.010000,-0.001838,0.000000
2556,40.686527,1000,1.784654,3,4,0.750000,0,1,-0.000304,-0.001000,0.029062,0.001003,0.000000,0.015000,-0.003075,0.000000
2557,126.489871,151,183.987289,1,1,1.000000,1,1,-0.000299,0.000000,0.008212,0.001954,0.000000,0.033113,0.000000,0.794702
2558,138.045703,52,584.890196,4,4,1.000000,1,1,-0.000304,-0.076923,0.015458,0.028513,0.000000,0.384615,-0.004327,2.307692
2559,-5.063080,1000,2.900995,7,8,0.875000,0,1,-0.000301,-0.089250,0.061077,0.001836,0.000000,0.035000,-0.013425,0.000000
2560,110.395519,572,51.610407,6,6,1.000000,1,1,-0.000300,-0.073427,0.014271,0.002280,0.000000,0.052448,-0.012063,0.209790
2561,122.661105,16,1712.662430,1,1,1.000000,1,1,-0.000310,-0.140625,0.000000,-0.005245,0.000000,0.312500,0.000000,7.500000
2562,150.265177,743,39.276537,3,3,1.000000,1,1,-0.000301,0.000000,0.020689,0.002479,0.000000,0.020188,-0.002322,0.161507
2563,131.531554,138,202.057570,3,3,1.000000,1,1,-0.000297,-0.034420,0.010706,0.006758,0.000000,0.108696,-0.007880,0.869565
2564,126.908301,250,112.034120,2,2,1.000000,1,1,-0.000296,-0.054000,0.042939,0.006491,0.000000,0.040000,-0.007500,0.480000
2565,134.192372,120,234.036911,2,2,1.000000,1,1,-0.000297,-0.035417,0.062129,0.008834,0.000000,0.083333,-0.000313,1.000000
2566,26.486987,1000,2.944174,4,5,0.800000,0,1,-0.000301,-0.004250,0.028070,-0.000682,0.000000,0.020000,-0.016350,0.000000
2567,184.789468,629,47.377934,7,7,1.000000,1,1,-0.000300,0.000000,0.050014,0.000030,0.000000,0.055644,-0.002385,0.190779
2568,44.226596,1000,2.291760,3,4,0.750000,0,1,-0.000302,0.000000,0.030701,0.000177,0.000000,0.015000,-0.001350,0.000000
2569,99.321207,948,31.927536,2,2,1.000000,1,1,-0.000298,-0.067247,0.040205,0.000833,0.000000,0.010549,-0.005854,0.126582
2570,26.259805,1000,1.881641,3,4,0.750000,0,1,-0.000301,-0.018500,0.035156,-0.000446,0.000000,0.015000,-0.004650,0.000000
2571,140.774296,1000,2.437213,2,3,0.666667,0,1,-0.000302,0.000000,0.132594,-0.000130,0.000000,0.010000,-0.001388,0.000000
2572,47.351270,828,36.036593,2,2,1.000000,1,1,-0.000299,-0.108696,0.007905,0.001317,0.000000,0.012077,-0.000045,0.144928
2573,195.467830,772,38.290575,5,5,1.000000,1,1,-0.000301,-0.002915,0.075028,0.003129,0.000000,0.032383,-0.009569,0.155440
2574,138.970270,407,71.342584,4,4,1.000000,1,1,-0.000295,-0.014128,0.013711,0.002235,0.000000,0.049140,-0.004054,0.294840
2575,167.732759,633,46.864494,7,7,1.000000,1,1,-0.000300,-0.002370,0.026604,0.002520,0.000000,0.055292,-0.006339,0.189573
2576,132.511699,231,123.562025,4,4,1.000000,1,1,-0.000300,-0.047619,0.014284,0.004951,0.000000,0.086580,-0.003734,0.519481
2577,-139.592300,1000,3.983344,1,2,0.500000,0,1,-0.000299,-0.155750,0.011761,0.000183,0.000000,0.005000,-0.000487,0.000000
2578,168.498876,667,44.646824,7,7,1.000000,1,1,-0.000301,-0.005247,0.035667,0.004457,0.000000,0.052474,-0.014337,0.179910
2579,153.620028,737,39.103811,4,4,1.000000,1,1,-0.000300,-0.001357,0.020836,0.001082,0.000000,0.027137,-0.001781,0.162822
2580,-197.705956,1000,6.763536,4,5,0.800000,0,1,-0.000299,-0.223250,0.006934,0.000747,0.000000,0.020000,-0.001838,0.000000
2581,99.786958,431,67.670174,2,2,1.000000,1,1,-0.000299,-0.076566,0.006242,0.000611,0.000000,0.023202,-0.000087,0.278422
2582,160.542513,522,57.695313,5,5,1.000000,1,1,-0.000299,-0.004789,0.044380,0.000468,0.000000,0.047893,-0.009986,0.229885
2583,119.439125,605,48.314698,4,4,1.000000,1,1,-0.000301,-0.023554,0.008604,0.003642,0.000000,0.033058,-0.022376,0.198347
2584,46.366103,1000,2.289025,7,8,0.875000,0,1,-0.000301,-0.037250,0.054878,0.000563,0.000000,0.035000,-0.006525,0.000000
2585,-73.907071,1000,4.720013,6,7,0.857143,0,1,-0.000300,-0.130250,0.033014,0.000229,0.000000,0.030000,-0.006600,0.000000
2586,32.651256,479,61.901251,1,1,1.000000,1,1,-0.000299,-0.194676,0.000754,0.001427,0.000000,0.010438,0.000000,0.250522
2587,117.071240,135,213.412203,2,2,1.000000,1,1,-0.000300,-0.096296,0.005848,-0.003076,0.000000,0.074074,-0.001944,0.888889
2588,164.073686,439,66.868112,7,7,1.000000,1,1,-0.000301,0.000000,0.032597,0.002809,0.000000,0.079727,-0.014436,0.273349
2589,122.723681,67,419.874781,2,2,1.000000,1,1,-0.000298,-0.104478,0.013398,-0.013866,0.000000,0.149254,-0.003358,1.791045
2590,129.738049,845,36.193653,8,8,1.000000,1,1,-0.000300,-0.045858,0.013273,0.001332,0.000000,0.047337,-0.004260,0.142012
2591,66.305919,678,44.438590,3,3,1.000000,1,1,-0.000301,-0.108776,0.009436,0.002414,0.000000,0.022124,-0.004093,0.176991
2592,133.719130,657,46.283267,7,7,1.000000,1,1,-0.000302,-0.067732,0.036628,0.003981,0.000000,0.053272,-0.004966,0.182648
2593,67.603939,565,51.565236,2,2,1.000000,1,1,-0.000299,-0.126991,0.016194,0.000993,0.000000,0.017699,-0.000332,0.212389
2594,16.741463,1000,2.776418,7,8,0.875000,0,1,-0.000300,-0.081750,0.068853,0.000301,0.000000,0.035000,-0.005362,0.000000
2595,12.504544,1000,1.822546,5,6,0.833333,0,1,-0.000300,-0.061500,0.053090,0.000527,0.000000,0.025000,-0.004313,0.000000
2596,118.068206,270,104.954143,2,2,1.000000,1,1,-0.000299,-0.053704,0.007930,0.002020,0.000000,0.037037,-0.000139,0.444444
2597,141.073990,950,31.952625,7,7,1.000000,1,1,-0.000302,-0.042368,0.031180,0.001213,0.000000,0.036842,-0.004382,0.126316
2598,114.500433,250,115.262219,2,2,1.000000,1,1,-0.000303,-0.077000,0.012686,0.002769,0.000000,0.040000,-0.000150,0.480000
2599,51.736299,428,72.299716,6,6,1.000000,1,1,-0.000296,-0.275701,0.046879,0.001107,0.000000,0.070093,-0.001577,0.280374
2600,44.178223,1000,1.694111,5,7,0.714286,0,1,-0.000301,0.000000,0.025041,0.002238,0.000000,0.025000,-0.007800,0.000000
2601,-75.604414,1000,2.846862,5,6,0.833333,0,1,-0.000300,-0.112500,0.016932,-0.000049,0.000000,0.025000,-0.004687,0.000000
2602,125.410468,10,2684.025833,1,1,1.000000,1,1,-0.000294,0.000000,0.004479,0.036862,0.000000,0.500000,0.000000,12.000000
2603,157.686992,580,49.775965,3,3,1.000000,1,1,-0.000300,0.000000,0.040769,0.000845,0.000000,0.025862,-0.002198,0.206897
2604,22.545178,1000,1.244510,5,6,0.833333,0,1,-0.000299,-0.025500,0.026650,0.000969,0.000000,0.025000,-0.004275,0.000000
2605,120.650557,80,352.470873,1,1,1.000000,1,1,-0.000302,-0.046875,0.003306,-0.010497,0.000000,0.062500,0.000000,1.500000
2606,107.501799,428,68.468918,3,3,1.000000,1,1,-0.000300,-0.099299,0.032896,0.003244,0.000000,0.035047,-0.000789,0.280374
2607,124.803598,883,34.622138,5,5,1.000000,1,1,-0.000300,-0.050113,0.028593,0.000646,0.000000,0.028313,-0.001699,0.135900
2608,13.961124,1000,1.253138,3,7,0.428571,0,1,-0.000300,0.000000,0.000754,-0.000331,0.000000,0.015000,-0.001163,0.000000
2609,135.051645,660,45.729369,7,7,1.000000,1,1,-0.000300,-0.062500,0.034969,0.002549,0.000000,0.053030,-0.004943,0.181818
2610,139.030532,297,96.170606,3,3,1.000000,1,1,-0.000302,0.000000,0.013275,0.001608,0.000000,0.050505,-0.001010,0.404040
2611,145.376382,526,60.380018,8,8,1.000000,1,1,-0.000300,-0.068441,0.050798,0.003402,0.000000,0.076046,-0.013260,0.228137
2612,123.190263,771,39.075634,6,6,1.000000,1,1,-0.000300,-0.069390,0.037500,0.002427,0.000000,0.038911,-0.005010,0.155642
